heart	kidney	liver
ENSCATG00000041534	0.7729	0.8396815	0.016326298
ENSCATG00000041535	1.111966	1.009377	1.014619525
ENSCATG00000041536	8.150397	9.059955	8.173057456
ENSCATG00000041537	4.942679	5.425696	4.436261801
ENSCATG00000041538	4.6274	5.077143	4.262660158
ENSCATG00000041539	5.199584	5.491884	5.024980054
ENSCATG00000041540	7.238739	8.749437	7.629480483
ENSCATG00000041541	0.1036239	0.1468181	0.178156256
ENSCATG00000041542	4.950252	5.109449	4.499120308
ENSCATG00000041543	3.948907	5.165966	2.852391708
ENSCATG00000041546	0.3402466	0.0129844	0.109842603
ENSCATG00000041547	7.20681	5.805696	4.736004078
ENSCATG00000041548	5.620369	6.397904	5.796309622
ENSCATG00000041549	4.854644	4.774334	5.00266202
ENSCATG00000041550	1.023866	5.849171	4.136068312
ENSCATG00000041551	0	0.04707403	0.154879709
ENSCATG00000041552	5.106013	3.409395	2.497981199
ENSCATG00000041553	7.963757	1.0842	1.919031105
ENSCATG00000041554	6.74921	6.930392	6.438146445
ENSCATG00000041555	8.0896	7.718629	6.995742281
ENSCATG00000041557	0.4473782	0.7494922	0.183939975
ENSCATG00000041558	10.51295	10.65059	9.769375049
ENSCATG00000041559	6.855747	0.1434104	0.067949248
ENSCATG00000041560	0	2.302281	0.43040411
ENSCATG00000041561	0.8379271	1.022538	1.018313698
ENSCATG00000041562	6.102554	5.924756	5.258588646
ENSCATG00000041565	2.389908	2.585643	2.184857892
ENSCATG00000041566	6.464085	7.236484	6.50037345
ENSCATG00000041567	2.2468	3.552143	2.337508444
ENSCATG00000041568	4.335162	4.234854	3.454046887
ENSCATG00000041570	3.674856	3.668289	3.497931652
ENSCATG00000041571	0.8630289	1.214709	0.662043216
ENSCATG00000041572	2.555485	4.233529	1.100035788
ENSCATG00000041573	2.409248	3.443105	3.590695545
ENSCATG00000041574	4.734573	6.071641	5.076995549
ENSCATG00000041575	8.221357	4.630261	2.040766211
ENSCATG00000041577	5.623915	7.004488	4.147939907
ENSCATG00000041578	5.66337	4.539699	4.035240031
ENSCATG00000041579	4.944798	5.386573	4.305100849
ENSCATG00000041580	8.177081	9.6052	9.070536917
ENSCATG00000041581	0.8979591	1.045623	9.699483963
ENSCATG00000041582	3.2397	3.376892	2.559521181
ENSCATG00000041583	2.276452	1.595698	1.204679122
ENSCATG00000041586	5.5616	6.90081	7.657209891
ENSCATG00000041588	3.556957	4.315262	3.032880182
ENSCATG00000041589	0.5283423	0.2039378	0
ENSCATG00000041590	0.1463659	0.3209895	0.52267951
ENSCATG00000041591	5.763086	5.737208	4.814632963
ENSCATG00000041592	0	0	0.113012055
ENSCATG00000041593	3.190631	3.104543	2.034215715
ENSCATG00000041594	4.958866	5.543084	7.109339663
ENSCATG00000041595	6.166348	6.08096	5.754914218
ENSCATG00000041596	1.387506	1.568295	0
ENSCATG00000041597	2.838936	3.308269	2.431919758
ENSCATG00000041598	5.798245	6.254396	5.535318276
ENSCATG00000041600	7.282319	0.9898961	2.412873638
ENSCATG00000041601	0	0.06059184	0
ENSCATG00000041602	4.606205	5.61929	5.071320768
ENSCATG00000041603	0	0.2407869	0.1131097
ENSCATG00000041604	4.355026	4.993964	3.82518421
ENSCATG00000041605	3.774879	4.393861	3.789220098
ENSCATG00000041606	1.395781	1.416288	1.423336133
ENSCATG00000041607	3.108033	3.521051	2.676599154
ENSCATG00000041608	6.165459	6.964606	5.804637935
ENSCATG00000041610	2.319638	3.265422	3.723591325
ENSCATG00000041611	9.519373	10.00867	9.631289847
ENSCATG00000041612	1.897268	2.04494	1.600593277
ENSCATG00000041613	0	0.1043144	0.09289614
ENSCATG00000041614	5.02762	5.413617	4.385220416
ENSCATG00000041615	4.151551	3.503289	2.120507549
ENSCATG00000041616	3.884865	4.5173	2.961407
ENSCATG00000041617	3.019805	0	0
ENSCATG00000041618	3.342602	3.261848	2.560061926
ENSCATG00000041619	3.53879	3.806	3.352606706
ENSCATG00000041620	3.302863	3.502107	0.148552805
ENSCATG00000041621	5.413655	5.948986	4.931761051
ENSCATG00000041622	4.393967	4.691264	3.806730306
ENSCATG00000041623	1.170438	2.48421	3.384467078
ENSCATG00000041625	3.177546	4.223418	3.31365509
ENSCATG00000041626	3.857663	4.38628	3.291363384
ENSCATG00000041627	2.291076	2.893525	0.697807618
ENSCATG00000041628	4.423832	3.769803	2.018201514
ENSCATG00000041629	0	0	1.163241085
ENSCATG00000041630	6.155767	6.311713	4.21974649
ENSCATG00000041631	3.095813	0.2557871	0.061930169
ENSCATG00000041632	5.575963	7.177081	5.400756503
ENSCATG00000041633	1.240307	3.962557	3.965694719
ENSCATG00000041634	7.662144	6.767438	5.51752156
ENSCATG00000041635	4.667321	5.226441	4.382221096
ENSCATG00000041636	2.700531	3.150293	2.06560333
ENSCATG00000041637	1.679771	2.031318	1.29346466
ENSCATG00000041638	3.48723	3.979594	3.002996789
ENSCATG00000041639	0.9020759	2.188531	0.513518033
ENSCATG00000041640	0.8100926	7.77176	6.948425639
ENSCATG00000041641	3.862592	4.084906	3.40696381
ENSCATG00000041643	0	0	2.131602654
ENSCATG00000041644	3.597781	3.378778	3.423767739
ENSCATG00000041645	1.498052	1.210644	1.500567532
ENSCATG00000041646	0	0.5091759	0
ENSCATG00000041647	5.204282	6.097912	4.907452176
ENSCATG00000041648	3.64483	5.769677	2.794103899
ENSCATG00000041649	0.7238364	2.201145	5.406407415
ENSCATG00000041650	0	0.03645762	0.123343987
ENSCATG00000041651	0.6054621	0.6671028	3.682710369
ENSCATG00000041653	4.153223	4.529991	3.388378299
ENSCATG00000041654	4.773522	4.452068	3.5337253
ENSCATG00000041655	7.720278	6.399639	5.551017602
ENSCATG00000041656	4.807371	4.23448	3.33710449
ENSCATG00000041657	2.057655	4.209644	1.976011993
ENSCATG00000041658	6.761415	6.950388	6.283692167
ENSCATG00000041659	3.836372	4.056996	2.482791503
ENSCATG00000041660	1.077236	1.632133	1.482363002
ENSCATG00000041661	4.790133	2.862367	2.420873374
ENSCATG00000041662	1.117509	0.7892376	0.150675347
ENSCATG00000041664	0.169335	0	0.176372564
ENSCATG00000041665	0.08423738	0.4668484	0.014502697
ENSCATG00000041666	2.708452	4.794657	2.690696444
ENSCATG00000041667	2.863426	3.455678	3.652243253
ENSCATG00000041668	4.318086	6.498549	4.696077133
ENSCATG00000041669	8.867825	7.203788	10.976648034
ENSCATG00000041671	3.973115	3.544503	2.010025459
ENSCATG00000041672	0.09619545	1.168058	0.358850831
ENSCATG00000041673	2.123328	2.418805	1.632398518
ENSCATG00000041674	4.563994	5.484837	3.751292319
ENSCATG00000041675	2.483571	7.983484	3.034581978
ENSCATG00000041677	5.393979	5.436596	4.397612689
ENSCATG00000041678	5.549065	6.94576	5.67387862
ENSCATG00000041679	3.612704	6.97211	6.174696031
ENSCATG00000041680	2.970123	2.530388	1.587379394
ENSCATG00000041682	5.444594	5.363161	4.662940335
ENSCATG00000041683	4.9151	5.526232	4.824701673
ENSCATG00000041684	2.753329	3.541886	3.807674341
ENSCATG00000041685	4.431733	4.93739	3.569115058
ENSCATG00000041686	5.415857	5.711294	4.865978183
ENSCATG00000041687	4.749526	4.771981	3.524155597
ENSCATG00000041688	0.07812981	0.4195793	0.058715753
ENSCATG00000041689	0.5096563	1.641532	0.517326092
ENSCATG00000041690	0.07556316	2.874708	5.627886946
ENSCATG00000041691	0	1.516847	0
ENSCATG00000041692	4.351692	4.745329	4.07990713
ENSCATG00000041693	0.2414607	1.134521	0.330262373
ENSCATG00000041694	1.133471	1.815428	1.082940975
ENSCATG00000041695	1.663634	2.375798	2.210778477
ENSCATG00000041696	6.350579	6.451364	5.499238074
ENSCATG00000041697	0.1446899	0.0371802	0.309701238
ENSCATG00000041700	0	0.1713529	0
ENSCATG00000041701	0	0	0.089715895
ENSCATG00000041702	3.101243	4.243462	2.142625824
ENSCATG00000041703	3.231631	3.631569	2.181163947
ENSCATG00000041704	5.891276	6.253614	5.467272958
ENSCATG00000041705	2.47017	3.937222	0.974212839
ENSCATG00000041706	5.560374	6.821745	5.707596018
ENSCATG00000041707	0.3658007	2.801026	5.045780626
ENSCATG00000041708	0.2866072	1.76033	0.624717717
ENSCATG00000041709	2.68553	2.829352	2.662298941
ENSCATG00000041710	4.555176	5.778193	3.82904987
ENSCATG00000041711	1.844936	2.603103	1.560284821
ENSCATG00000041712	0.1798664	0.08709672	0.038636768
ENSCATG00000041713	0.1421104	1.274193	0.142551982
ENSCATG00000041714	4.817601	6.422369	4.922629831
ENSCATG00000041715	4.606451	6.351895	5.547868066
ENSCATG00000041716	5.341945	5.642044	4.721872321
ENSCATG00000041717	2.867191	3.911533	0.873861222
ENSCATG00000041718	3.455321	3.553036	3.550600277
ENSCATG00000041719	0.4239008	5.369044	0.158506366
ENSCATG00000041720	2.997428	1.82744	1.441665664
ENSCATG00000041721	2.576089	2.562896	1.611491579
ENSCATG00000041722	6.434086	6.292633	4.559020627
ENSCATG00000041723	2.320204	3.433241	3.134531464
ENSCATG00000041724	3.697493	3.865396	2.992404086
ENSCATG00000041725	3.802494	4.456379	3.335646176
ENSCATG00000041726	6.426833	7.111929	5.08457031
ENSCATG00000041727	0.5191847	0.8472417	0.215307828
ENSCATG00000041728	0.9508946	4.551813	0.36525468
ENSCATG00000041729	0.759864	0	0
ENSCATG00000041731	0	0	1.538895689
ENSCATG00000041732	5.550193	6.061716	4.701044414
ENSCATG00000041733	3.731142	4.29596	3.274254205
ENSCATG00000041734	0	0.1297032	0
ENSCATG00000041735	4.344772	4.699835	3.858647466
ENSCATG00000041736	3.618979	4.494825	4.902932271
ENSCATG00000041737	3.045338	3.650397	3.086158735
ENSCATG00000041738	0.4353363	0.7032345	0.046606024
ENSCATG00000041739	3.287258	0.02840026	0.016695702
ENSCATG00000041740	5.464981	6.381274	6.017711945
ENSCATG00000041741	9.41765	8.687286	9.074456921
ENSCATG00000041742	4.927697	4.504678	4.040410283
ENSCATG00000041743	0.2442258	0.223095	0.265576478
ENSCATG00000041744	0.5105741	0.5827708	0
ENSCATG00000041745	4.41758	4.115599	3.857941196
ENSCATG00000041746	0.8930608	0.9602218	0.769555107
ENSCATG00000041747	4.791806	5.048615	4.286269129
ENSCATG00000041748	0	0.3060125	0
ENSCATG00000041749	0.4194979	1.606064	1.681278786
ENSCATG00000041750	2.151797	2.67376	2.423266203
ENSCATG00000041751	2.721653	2.606892	0.927440634
ENSCATG00000041752	0.4331432	0.5829163	1.536825779
ENSCATG00000041753	3.759879	4.478655	2.837150046
ENSCATG00000041755	1.821139	5.716916	5.401617498
ENSCATG00000041756	0.102922	0.1951044	0.657205531
ENSCATG00000041757	4.016514	4.561882	5.402630096
ENSCATG00000041759	2.031624	2.972051	2.295793189
ENSCATG00000041761	0.6751565	0.9938721	0
ENSCATG00000041762	0.5811854	2.329689	0.369169399
ENSCATG00000041763	0.07898235	0.247581	0
ENSCATG00000041765	3.902199	4.651281	3.501400928
ENSCATG00000041766	3.233598	2.543516	2.108022563
ENSCATG00000041767	2.46838	3.229226	1.703184884
ENSCATG00000041768	2.803446	4.606505	2.611326322
ENSCATG00000041769	1.542012	0.2034706	0.108014129
ENSCATG00000041770	0.5249272	0.2428171	0.265031156
ENSCATG00000041771	2.606177	2.786404	2.096983695
ENSCATG00000041772	4.674206	5.80444	5.517703902
ENSCATG00000041773	6.969061	7.911251	7.572196948
ENSCATG00000041774	4.327095	4.98263	3.724764853
ENSCATG00000041775	0.8725798	2.665186	0.514655548
ENSCATG00000041776	0.2672445	0.3749282	0.333802678
ENSCATG00000041777	6.328998	6.009812	5.480181415
ENSCATG00000041778	5.328959	6.105345	5.391461857
ENSCATG00000041779	4.978328	6.132262	5.498975225
ENSCATG00000041781	3.490478	5.945851	3.903471978
ENSCATG00000041783	4.058486	5.005042	4.114058795
ENSCATG00000041784	0.08593746	0.2791622	0.169341393
ENSCATG00000041785	6.897969	6.891591	5.736978759
ENSCATG00000041786	5.237778	5.36507	4.465980993
ENSCATG00000041787	4.145074	4.530221	3.853836004
ENSCATG00000041788	4.548702	5.454281	4.792079669
ENSCATG00000041789	0	2.265281	3.453715105
ENSCATG00000041791	2.805861	2.094852	0.921154467
ENSCATG00000041792	0	0	0.233326085
ENSCATG00000041793	2.065879	3.268301	1.371174093
ENSCATG00000041794	5.158014	5.25023	4.481523053
ENSCATG00000041795	6.021	6.276885	5.261270159
ENSCATG00000041796	0.1048424	0.7764864	0.108595779
ENSCATG00000041797	5.048219	6.171627	4.441284272
ENSCATG00000041798	0.1443062	0.09094554	0
ENSCATG00000041799	1.387606	1.61815	1.374264465
ENSCATG00000041800	1.848297	2.251422	1.454191689
ENSCATG00000041801	2.714263	3.511481	3.063477056
ENSCATG00000041802	4.016906	4.506024	3.59106899
ENSCATG00000041803	0.1391551	0.2106382	0
ENSCATG00000041804	7.887742	8.047507	7.616510521
ENSCATG00000041805	0.217047	0.112347	0.115333607
ENSCATG00000041806	4.773975	5.144471	5.033215943
ENSCATG00000041807	5.136167	5.521377	4.624564752
ENSCATG00000041808	0.6607844	0.1819396	0
ENSCATG00000041809	4.895955	5.465892	4.363853006
ENSCATG00000041810	2.63474	8.161869	7.327103495
ENSCATG00000041811	8.085993	6.933914	7.195716395
ENSCATG00000041812	5.533404	5.89949	5.055143583
ENSCATG00000041813	8.071653	8.300242	7.692350475
ENSCATG00000041814	0.4651292	0.875239	0.582733258
ENSCATG00000041815	4.367118	4.799942	4.278844159
ENSCATG00000041816	3.716256	4.53628	2.632340348
ENSCATG00000041817	1.694782	2.195171	0.450402052
ENSCATG00000041818	4.624382	3.092815	3.876330305
ENSCATG00000041819	5.130263	6.479454	6.254907671
ENSCATG00000041820	1.706836	2.943528	1.898254797
ENSCATG00000041821	3.956834	4.213729	4.276502621
ENSCATG00000041822	6.218365	7.15342	3.963344646
ENSCATG00000041823	4.558408	3.666188	2.359512737
ENSCATG00000041824	0.4664089	0.6160217	0.530832851
ENSCATG00000041825	5.470752	5.98957	4.797715991
ENSCATG00000041826	0.1333847	0.4610822	0.116824376
ENSCATG00000041827	2.18255	2.101729	1.204998314
ENSCATG00000041828	2.494303	1.831825	1.352459109
ENSCATG00000041829	4.239794	3.034432	0.235647418
ENSCATG00000041830	7.488479	7.693886	7.150978777
ENSCATG00000041831	6.277092	1.141678	0.611455602
ENSCATG00000041832	4.76076	2.102329	1.088796972
ENSCATG00000041833	4.783551	4.435382	2.784068387
ENSCATG00000041834	4.98858	5.470054	6.578594281
ENSCATG00000041835	3.364208	4.435202	2.719058555
ENSCATG00000041836	0.06149212	1.561883	1.80467727
ENSCATG00000041837	3.326875	4.878255	1.201665224
ENSCATG00000041838	6.446915	6.774904	6.485024233
ENSCATG00000041839	0.7083117	5.066752	5.678888825
ENSCATG00000041840	2.22482	2.561492	1.598577211
ENSCATG00000041841	5.712288	3.893217	2.274786453
ENSCATG00000041842	9.165759	9.238402	9.380841982
ENSCATG00000041843	0.5552733	0.5487601	0.528878328
ENSCATG00000041844	2.34044	2.723213	2.188027383
ENSCATG00000041846	6.687926	5.149559	5.009368673
ENSCATG00000041847	0.6200759	10.16715	0.451869951
ENSCATG00000041848	4.284567	5.4743	5.236375897
ENSCATG00000041850	3.181871	3.721413	2.980111238
ENSCATG00000041851	6.17202	5.857132	5.216964646
ENSCATG00000041852	5.140112	4.511487	3.757514021
ENSCATG00000041853	0.2714101	0.2027612	0.308421457
ENSCATG00000041854	4.93313	5.984851	5.799822976
ENSCATG00000041855	2.437153	1.597368	3.876460564
ENSCATG00000041856	3.48128	3.259819	3.409756146
ENSCATG00000041857	5.650118	5.939101	4.99935443
ENSCATG00000041858	9.884302	10.16153	8.95970641
ENSCATG00000041859	0.5438918	0.5938414	0.311819288
ENSCATG00000041860	0.1556493	1.272381	0.2215118
ENSCATG00000041861	7.700902	8.667519	9.203808173
ENSCATG00000041862	5.583165	6.321321	5.673309076
ENSCATG00000041863	4.341842	6.354748	4.857443616
ENSCATG00000041864	3.848153	4.924749	2.359945595
ENSCATG00000041865	5.832666	3.640272	7.521814547
ENSCATG00000041866	0.2329665	0	0
ENSCATG00000041867	4.413386	5.837024	4.540231095
ENSCATG00000041868	5.03341	5.344573	4.361178811
ENSCATG00000041869	5.044224	5.056458	2.846541455
ENSCATG00000041870	1.203846	2.879516	2.564882963
ENSCATG00000041871	0	0	0.148439567
ENSCATG00000041872	2.644442	3.393308	4.162648322
ENSCATG00000041873	2.52376	1.853529	1.519451324
ENSCATG00000041874	4.955773	3.493212	2.810163381
ENSCATG00000041875	2.401453	0.328131	0.147033114
ENSCATG00000041876	0.4792782	0.3280828	0.253459273
ENSCATG00000041877	0.6301007	1.255035	0.451449046
ENSCATG00000041878	3.578226	3.840672	2.772620469
ENSCATG00000041879	2.621949	2.991958	2.748793959
ENSCATG00000041880	4.99562	4.212818	3.932212389
ENSCATG00000041881	0.3721576	2.927111	0
ENSCATG00000041882	4.740644	5.199469	4.884388876
ENSCATG00000041883	1.973215	2.105269	0.309991039
ENSCATG00000041884	2.541148	3.716322	2.389277693
ENSCATG00000041885	5.346473	5.730586	4.592001881
ENSCATG00000041886	0.4031935	1.068788	0.970135809
ENSCATG00000041887	4.185483	4.404007	3.17345848
ENSCATG00000041888	0.06844684	1.223756	0.115129153
ENSCATG00000041889	1.008924	1.436498	0.655440678
ENSCATG00000041890	0.1318553	0	0
ENSCATG00000041891	4.839425	4.585715	3.994702303
ENSCATG00000041892	3.521465	3.308407	1.988182951
ENSCATG00000041893	0	0.2550849	0
ENSCATG00000041895	2.746025	2.436857	1.504033026
ENSCATG00000041896	4.161899	4.893307	4.288513898
ENSCATG00000041897	5.714167	5.220236	3.811963662
ENSCATG00000041899	4.183149	4.479081	2.809388307
ENSCATG00000041900	3.009767	3.186939	2.572164502
ENSCATG00000041901	1.109267	0.9779135	0.499899449
ENSCATG00000041902	7.822577	8.001089	8.053405169
ENSCATG00000041903	5.939408	6.366828	4.889283702
ENSCATG00000041905	7.343816	3.660349	2.472903416
ENSCATG00000041906	3.789239	2.177258	0.096284796
ENSCATG00000041907	0.3581408	3.30216	4.431696497
ENSCATG00000041908	2.752509	3.675492	3.03483197
ENSCATG00000041909	0	1.044359	0
ENSCATG00000041910	2.454408	4.418176	0
ENSCATG00000041912	5.518292	6.150654	5.057042751
ENSCATG00000041913	6.132422	4.94185	4.511003238
ENSCATG00000041914	0.5017387	5.34639	4.738241995
ENSCATG00000041915	1.022798	6.69314	4.935839702
ENSCATG00000041916	0.5900649	2.376782	0.03375565
ENSCATG00000041917	2.516734	3.016352	2.524743228
ENSCATG00000041918	5.838806	5.251439	9.907239749
ENSCATG00000041919	1.557091	0.6671028	0.594795984
ENSCATG00000041920	6.482024	7.267926	6.357467692
ENSCATG00000041921	4.053894	4.093358	4.707585528
ENSCATG00000041922	3.363914	5.452298	3.672472865
ENSCATG00000041923	2.776211	1.504824	0.543643362
ENSCATG00000041924	4.820781	4.981798	3.969517991
ENSCATG00000041925	0.03267456	2.35174	0.097344076
ENSCATG00000041926	5.813111	6.106654	5.02057465
ENSCATG00000041927	2.151154	1.996851	1.863086057
ENSCATG00000041928	3.680659	6.5825	5.337310407
ENSCATG00000041929	0.1165257	1.394943	0.038927907
ENSCATG00000041930	3.33086	3.089988	2.913699412
ENSCATG00000041931	0.2472344	0.2809467	0.072054062
ENSCATG00000041932	3.683349	4.614298	3.571411058
ENSCATG00000041933	0.443602	3.33738	1.288119383
ENSCATG00000041934	5.395532	4.604315	4.108750252
ENSCATG00000041935	6.003836	6.41356	5.742305394
ENSCATG00000041936	0	0.4763371	6.532101848
ENSCATG00000041937	1.250852	0.8014848	0.035359696
ENSCATG00000041938	0	0.06691967	0
ENSCATG00000041939	5.545783	5.55846	3.466066703
ENSCATG00000041940	1.572312	1.352708	0.866989455
ENSCATG00000041941	6.438466	3.355441	1.815718872
ENSCATG00000041942	0.3140166	1.744544	5.772608857
ENSCATG00000041943	3.345723	3.854375	3.079342267
ENSCATG00000041944	5.66366	5.863837	5.501884344
ENSCATG00000041945	3.744667	4.293694	3.329173839
ENSCATG00000041946	0.06102725	0	0
ENSCATG00000041947	0.3247588	1.600317	0
ENSCATG00000041948	5.351127	5.567555	5.052124578
ENSCATG00000041949	3.747387	4.343593	3.219972333
ENSCATG00000041950	2.81262	3.162374	2.58444424
ENSCATG00000041951	3.162104	4.123674	3.306632638
ENSCATG00000041952	0.2033553	0.8602358	0
ENSCATG00000041953	6.073152	6.587622	4.92620347
ENSCATG00000041954	0.04105734	0	0
ENSCATG00000041955	1.570235	1.54835	0.224660208
ENSCATG00000041956	4.874969	6.208373	4.960011202
ENSCATG00000041957	3.155663	3.330738	1.297414481
ENSCATG00000041958	5.777769	6.668814	6.658682781
ENSCATG00000041959	1.97378	2.55078	0.214091225
ENSCATG00000041960	4.031209	2.077628	1.320077951
ENSCATG00000041961	9.952695	10.44382	9.252472051
ENSCATG00000041962	1.33928	2.393328	0.992640105
ENSCATG00000041963	5.906118	6.384492	6.174659104
ENSCATG00000041964	0.05050922	0.1697649	0.020751373
ENSCATG00000041965	0.8651595	0.6998048	0.537958983
ENSCATG00000041966	0	2.315934	8.795247451
ENSCATG00000041967	12.30846	2.363413	2.143302178
ENSCATG00000041968	3.932303	3.823969	3.827461354
ENSCATG00000041969	2.748925	2.937736	2.108300299
ENSCATG00000041970	0.2824612	0.07174867	0.388925716
ENSCATG00000041971	7.015789	6.707803	5.570292906
ENSCATG00000041972	6.149223	5.329134	4.903355994
ENSCATG00000041973	4.92201	5.293497	3.969051
ENSCATG00000041974	5.101184	5.704642	4.601399391
ENSCATG00000041975	2.287511	3.123443	2.488903137
ENSCATG00000041976	5.070871	5.041227	4.325951854
ENSCATG00000041977	3.205468	3.120085	2.25338121
ENSCATG00000041978	4.364383	4.136528	3.33688034
ENSCATG00000041980	0.9478075	1.277949	0.670020884
ENSCATG00000041981	3.734021	5.299206	5.499108889
ENSCATG00000041982	4.804785	5.101577	5.141852508
ENSCATG00000041983	11.38841	1.483643	1.153688619
ENSCATG00000041984	0.3252701	2.772053	0.404279708
ENSCATG00000041985	0.4906533	0.6191012	0.275741324
ENSCATG00000041986	3.177014	3.628196	2.057994321
ENSCATG00000041987	6.010364	7.625475	6.701909408
ENSCATG00000041988	2.701382	3.775442	2.608112324
ENSCATG00000041989	3.91157	4.763287	2.752347578
