liver	ovary	testis
ENSAMEG00000019087	2.504206	3.572271	4.575718
ENSAMEG00000019088	0.5055048	3.132598	1.816518
ENSAMEG00000019089	0	1.765038	0.2414448
ENSAMEG00000019090	0	0	0.1119844
ENSAMEG00000019091	0	0.3292924	0.5569355
ENSAMEG00000019092	0	0	0
ENSAMEG00000019093	0.1204385	0.894699	0.8597843
ENSAMEG00000019094	0	0	0
ENSAMEG00000019095	6.563091	6.932534	4.634866
ENSAMEG00000019096	2.305206	0.4684227	0.8228166
ENSAMEG00000019097	0.5002697	0.1761108	0.0848929
ENSAMEG00000019098	0	0	0.04480858
ENSAMEG00000019099	4.057831	6.308113	7.232373
ENSAMEG00000019100	0	1.782618	8.606124
ENSAMEG00000019101	4.75392	5.52237	3.739405
ENSAMEG00000019102	0	2.237184	6.247003
ENSAMEG00000019103	0.8637363	3.616405	3.107683
ENSAMEG00000019104	0	0	0
ENSAMEG00000019105	0	0	0
ENSAMEG00000019106	0	3.084479	0
ENSAMEG00000019107	0	1.468807	6.729716
ENSAMEG00000019108	1.939595	3.205863	1.215157
ENSAMEG00000019109	0.8895693	1.904777	1.845185
ENSAMEG00000019110	1.076901	1.352713	0.4732321
ENSAMEG00000019111	0.06145535	0.7718518	0.9324989
ENSAMEG00000019112	0.8897772	0.7476014	1.304476
ENSAMEG00000019113	0	0	0
ENSAMEG00000019114	8.599946	8.991457	10.22267
ENSAMEG00000019115	0	0	0
ENSAMEG00000019116	0.1813901	1.728543	0.2781442
ENSAMEG00000019117	0.3549463	5.676423	2.808459
ENSAMEG00000019118	0.08732814	1.030958	0.2468167
ENSAMEG00000019119	0	1.398011	0.407368
ENSAMEG00000019120	0.3664347	3.315192	3.14052
ENSAMEG00000019121	2.322361	4.147608	2.288751
ENSAMEG00000019122	0	0	0
ENSAMEG00000019123	0	0	0
ENSAMEG00000019124	0	0	0.1218322
ENSAMEG00000019125	0	0.3540842	0.6856756
ENSAMEG00000019126	11.85136	12.3159	9.720311
ENSAMEG00000019127	1.303243	2.200928	1.875812
ENSAMEG00000019128	0	1.071365	1.610043
ENSAMEG00000019129	0	0	0
ENSAMEG00000019130	10.27668	12.11252	13.32303
ENSAMEG00000019131	0	0	0.3741993
ENSAMEG00000019132	0.4633954	1.758691	0.8146653
ENSAMEG00000019133	4.538296	1.042854	0.3706085
ENSAMEG00000019134	0	0.2696029	2.589646
ENSAMEG00000019135	0	0.3938335	3.11471
ENSAMEG00000019136	0	3.08483	1.067439
ENSAMEG00000019137	0	0	0.03326314
ENSAMEG00000019138	9.227173	9.313212	8.523237
ENSAMEG00000019139	2.503181	5.315273	2.334288
ENSAMEG00000019140	1.139954	5.35026	4.682882
ENSAMEG00000019141	0.1756651	3.23996	2.47106
ENSAMEG00000019142	1.090244	2.782207	0
ENSAMEG00000019143	3.141604	5.497772	7.578516
ENSAMEG00000019144	0.4554558	2.447669	2.418368
ENSAMEG00000019145	0	0	1.022822
ENSAMEG00000019146	0	0	0
ENSAMEG00000019147	0	0	0
ENSAMEG00000019148	0	0	0
ENSAMEG00000019149	0.4701651	2.650059	1.47967
ENSAMEG00000019150	0	0	0
ENSAMEG00000019151	1.653069	4.608088	1.541668
ENSAMEG00000019152	0	0.08949503	0.2558282
ENSAMEG00000019153	4.354812	6.426439	2.813531
ENSAMEG00000019154	0	0.03770482	2.098898
ENSAMEG00000019155	0	0.8238871	0.5907476
ENSAMEG00000019156	0	0.2517421	1.148114
ENSAMEG00000019157	0	0	0
ENSAMEG00000019158	0.4040126	4.295172	1.618793
ENSAMEG00000019159	0	0.6332089	0
ENSAMEG00000019160	1.18835	4.187609	4.276735
ENSAMEG00000019161	1.499287	3.567509	1.997332
ENSAMEG00000019162	0	0	0
ENSAMEG00000019163	1.200404	3.553508	0.6231252
ENSAMEG00000019164	0.8632019	3.252702	0.3268882
ENSAMEG00000019165	0	0.227969	3.456919
ENSAMEG00000019166	0	0	0.3941706
ENSAMEG00000019167	0.6914931	5.458159	5.217541
ENSAMEG00000019168	0.5205812	4.253324	0.8733187
ENSAMEG00000019169	0	0.0488879	0.07559575
ENSAMEG00000019170	0	0	0
ENSAMEG00000019171	0.8540938	1.853489	0.7252473
ENSAMEG00000019172	0	0.8023215	0.02543128
ENSAMEG00000019173	0	0.2334721	0.4035219
ENSAMEG00000019174	1.86971	4.669803	4.42419
ENSAMEG00000019175	4.246119	4.321272	1.954122
ENSAMEG00000019176	0	0.3664694	4.21913
ENSAMEG00000019177	0	0	0.09360885
ENSAMEG00000019178	0	0.05568267	0.04194831
ENSAMEG00000019179	0	4.049596	5.611642
ENSAMEG00000019180	0	0	0.1561416
ENSAMEG00000019181	2.420574	5.014387	3.268827
ENSAMEG00000019182	0.9687919	1.436093	0.5960583
ENSAMEG00000019183	2.767551	5.656571	3.249374
ENSAMEG00000019184	0	0.7385932	0.124912
ENSAMEG00000019185	0	0	0
ENSAMEG00000019186	0	1.375295	0
ENSAMEG00000019187	0	0	0
ENSAMEG00000019188	0.3639347	0.4465866	1.043981
ENSAMEG00000019189	1.165983	4.106926	3.685043
ENSAMEG00000019190	0	0	0
ENSAMEG00000019191	0	0	0.08676488
ENSAMEG00000019192	0	0	0
ENSAMEG00000019193	0.4968161	3.532629	1.409782
ENSAMEG00000019194	0	0	0.04750712
ENSAMEG00000019195	0.6489762	2.754697	1.832084
ENSAMEG00000019196	0	0	0
ENSAMEG00000019197	0	0	0
ENSAMEG00000019198	0	2.766347	0.8428743
ENSAMEG00000019199	0	0	0
ENSAMEG00000019200	0.2230567	1.381206	1.991695
ENSAMEG00000019201	0	0	2.54311e-07
ENSAMEG00000019202	0	2.081888	0.4698776
ENSAMEG00000019203	0	0	0.07026841
ENSAMEG00000019204	0.1289634	0	0.6810642
ENSAMEG00000019205	0	0	0
ENSAMEG00000019206	0.5944654	2.835338	0.2802698
ENSAMEG00000019207	0	0.07866557	1.665434
ENSAMEG00000019208	0	0	0
ENSAMEG00000019209	0	0	0.1684687
ENSAMEG00000019210	0	0	0
ENSAMEG00000019211	0	0.4292132	0.1348381
ENSAMEG00000019212	0	0	0
ENSAMEG00000019213	0	0.09223857	0
ENSAMEG00000019214	0	0	0.7710159
ENSAMEG00000019215	0	0	0.01433858
ENSAMEG00000019216	0	0	0.05108416
ENSAMEG00000019217	0	0	0
ENSAMEG00000019218	0.1427284	1.009562	0.7679158
ENSAMEG00000019219	0	0	0.04976973
ENSAMEG00000019220	0	0.1199744	0.8851932
ENSAMEG00000019221	0	0	0
ENSAMEG00000019222	0	0.09975935	0
ENSAMEG00000019223	2.593148	5.570108	3.698719
ENSAMEG00000019224	0	0	0
ENSAMEG00000019225	0	1.23123	0.2347404
ENSAMEG00000019226	0	0	0
ENSAMEG00000019227	0	0	0
ENSAMEG00000019228	0	0	0
ENSAMEG00000019229	0	0	0
ENSAMEG00000019230	0	0	0
ENSAMEG00000019231	0	0	0
ENSAMEG00000019232	0	0	0
ENSAMEG00000019233	0.1320144	1.136336	1.05291
ENSAMEG00000019234	0	0	0
ENSAMEG00000019235	0	0	0
ENSAMEG00000019236	0	0	0.080356
ENSAMEG00000019237	0.05143517	1.495925	1.404745
ENSAMEG00000019238	0.8922783	1.897693	1.30367
ENSAMEG00000019239	0	0	0
ENSAMEG00000019240	2.988374	5.241104	4.87689
ENSAMEG00000019241	0	0	0
ENSAMEG00000019242	7.811619	6.830433	5.15205
ENSAMEG00000019243	0	0	0
ENSAMEG00000019244	0	0	0
ENSAMEG00000019245	0.08910895	0	0
ENSAMEG00000019246	0	0.1009716	0
ENSAMEG00000019247	5.038822	5.552085	3.36575
ENSAMEG00000019248	2.204488	4.243974	1.443707
ENSAMEG00000019249	1.227217	0.08055207	0.09634283
ENSAMEG00000019250	3.862213	5.961707	6.2491
ENSAMEG00000019251	0	0	0.170816
ENSAMEG00000019252	0	0.5370008	0.2442441
ENSAMEG00000019253	1.857452	3.831715	1.250859
ENSAMEG00000019254	0	0	0.2103515
ENSAMEG00000019255	0	0.7311676	0.6320662
ENSAMEG00000019256	0	0.5317672	3.265774
ENSAMEG00000019257	4.195804	8.638436	5.773129
ENSAMEG00000019258	4.790115	5.099804	2.401794
ENSAMEG00000019259	0.06365024	0.7509435	0.02589954
ENSAMEG00000019260	0	0	1.414217
ENSAMEG00000019261	1.065855	2.787006	1.028951
ENSAMEG00000019262	0.09718966	0.1927446	0.1221495
ENSAMEG00000019263	0.4639572	2.91897	0.6697316
ENSAMEG00000019264	0.205649	1.329755	1.413897
ENSAMEG00000019265	0	0	0
ENSAMEG00000019266	0	0	0
ENSAMEG00000019267	0	1.438027	0.2831371
ENSAMEG00000019268	0	0	0
ENSAMEG00000019269	0	0	0
ENSAMEG00000019270	0	0	0
ENSAMEG00000019271	0	0	0.1516199
ENSAMEG00000019272	0	0.1828194	0
ENSAMEG00000019273	0	3.921712	5.147758
ENSAMEG00000019274	0.31449	3.382938	0.4233652
ENSAMEG00000019275	0	0.06977708	3.520686
ENSAMEG00000019276	3.233529	0	0
ENSAMEG00000019277	8.382343	7.768012	8.142291
ENSAMEG00000019278	5.317546	7.779667	8.038963
ENSAMEG00000019279	0	0	0
ENSAMEG00000019280	2.180784	3.808158	1.49705
ENSAMEG00000019281	0	0.1071764	0
ENSAMEG00000019282	0	0	0
ENSAMEG00000019283	0.2115979	1.129659	1.403317
ENSAMEG00000019284	1.802264	3.374514	0.9482996
ENSAMEG00000019285	1.965142	0.328462	0
ENSAMEG00000019286	0	3.552648	1.435991
ENSAMEG00000019287	0.2807782	3.976611	0
ENSAMEG00000019288	3.090833	3.259691	4.689635
ENSAMEG00000019289	0.6032966	3.15981	2.883797
ENSAMEG00000019290	0	0	2.821071
ENSAMEG00000019291	8.648156	9.484158	9.746435
ENSAMEG00000019292	0	0.2796068	2.814755
ENSAMEG00000019293	0	0	6.251088
ENSAMEG00000019294	0	2.03561	0.5106126
ENSAMEG00000019295	1.27764	3.360715	1.004918
ENSAMEG00000019296	0	0	0
ENSAMEG00000019297	0.1679231	1.669508	2.224815
ENSAMEG00000019298	0.9253896	2.217808	2.180918
ENSAMEG00000019299	0	0	0
ENSAMEG00000019300	0	0	0
ENSAMEG00000019301	3.591847	7.737957	11.10237
ENSAMEG00000019302	0	2.135141	0.3783818
ENSAMEG00000019303	0	0.1931094	0
ENSAMEG00000019304	0.5651341	4.185343	5.037909
ENSAMEG00000019305	10.47745	4.053033	0
ENSAMEG00000019306	0.03818934	1.775131	0.2632664
ENSAMEG00000019307	0	0	0.08854707
ENSAMEG00000019308	0	0.643424	1.181853
ENSAMEG00000019309	1.048794	2.396077	2.703074
ENSAMEG00000019310	2.373832	1.203934	0
ENSAMEG00000019311	0.223032	3.551861	0.7797346
ENSAMEG00000019312	0.1909978	0	0.1055609
ENSAMEG00000019313	1.041902	1.38542	0.2853549
ENSAMEG00000019314	0	2.563453	0
ENSAMEG00000019315	0	0.1962344	0.2221405
ENSAMEG00000019316	5.406717	5.818986	4.343841
ENSAMEG00000019317	0.6110184	3.808004	0.5749347
ENSAMEG00000019318	3.014766	3.171833	4.955927
ENSAMEG00000019319	0	0	0
ENSAMEG00000019320	0	1.482477	0
ENSAMEG00000019321	0	0	0
ENSAMEG00000019322	0	0.2337408	0.6439651
ENSAMEG00000019323	0	0	0
ENSAMEG00000019324	1.388559	3.195548	2.407317
ENSAMEG00000019325	0.8523241	1.787926	2.218254
ENSAMEG00000019326	0	3.283655	1.030138
ENSAMEG00000019327	0	0	0
ENSAMEG00000019328	0.1155806	3.345504	1.8239
ENSAMEG00000019329	0	2.4779	0.9801021
ENSAMEG00000019330	1.263996	1.010257	0.2686667
ENSAMEG00000019331	0	1.230996	3.434843
ENSAMEG00000019332	0	0.5957958	0
ENSAMEG00000019333	0.05459915	1.086838	0.2076992
ENSAMEG00000019334	0.9503191	1.262289	2.120402
ENSAMEG00000019335	1.394882	5.31772	3.513794
ENSAMEG00000019336	0	0	0
ENSAMEG00000019337	0.1149573	2.145019	0.1372618
ENSAMEG00000019338	0.6412787	2.255072	2.210492
ENSAMEG00000019339	0	5.123703	1.118911
ENSAMEG00000019340	0.5772736	2.9667	2.827091
ENSAMEG00000019341	0.1278677	1.048704	0.3846047
ENSAMEG00000019342	0	0	3.952939
ENSAMEG00000019343	3.128841	5.61639	3.77253
ENSAMEG00000019344	0	0.2788115	0
ENSAMEG00000019345	0	0	6.708877
ENSAMEG00000019346	1.167217	0.9281345	0.7591848
ENSAMEG00000019347	0	0	0
ENSAMEG00000019348	4.310835	5.491558	2.793113
ENSAMEG00000019349	0	3.756767	2.562758
ENSAMEG00000019350	0	0	7.351363
ENSAMEG00000019351	0	0.190855	2.39001
ENSAMEG00000019352	0.09664886	1.555689	1.866999
ENSAMEG00000019353	0	1.291904	0
ENSAMEG00000019354	1.265743	2.559827	1.872525
ENSAMEG00000019355	1.693975	5.735379	1.81032
ENSAMEG00000019356	0.9209503	3.956168	4.1345
ENSAMEG00000019357	2.850107	4.556987	2.768409
ENSAMEG00000019358	0	1.213192	0.49456
ENSAMEG00000019359	0	0	0
ENSAMEG00000019360	0	0	0
ENSAMEG00000019361	5.062946	7.523562	4.803408
ENSAMEG00000019362	0	0	0.4252047
ENSAMEG00000019363	4.737497	4.181349	4.920746
ENSAMEG00000019364	0	0	0
ENSAMEG00000019365	0.5772408	3.226004	2.5139
ENSAMEG00000019366	0	1.299626	0
ENSAMEG00000019367	0	0	0.2218808
ENSAMEG00000019368	0	0	0.1000096
ENSAMEG00000019369	0	3.756767	2.562758
ENSAMEG00000019370	0	0	0.1052706
ENSAMEG00000019371	0.2929584	3.163956	3.530158
ENSAMEG00000019372	6.059494	6.414349	5.191531
ENSAMEG00000019373	0.4084793	2.700824	0.3591737
ENSAMEG00000019374	0	0	0
ENSAMEG00000019375	0.4202248	3.69498	0.9783809
ENSAMEG00000019376	0	2.305898	0
ENSAMEG00000019377	0	0.1778094	0.100926
ENSAMEG00000019378	0	0.5357584	0.1299134
ENSAMEG00000019379	10.59081	9.25166	8.170686
ENSAMEG00000019380	0	1.247709	1.3659
ENSAMEG00000019381	1.453475	3.979376	1.636966
ENSAMEG00000019382	0	0	0
ENSAMEG00000019383	0	0	0.04406
ENSAMEG00000019384	0	0	0
ENSAMEG00000019385	1.777569	0	1.718951
ENSAMEG00000019386	0	0	0
ENSAMEG00000019387	0	0.2162164	1.182584
ENSAMEG00000019388	0	0	0.1312902
ENSAMEG00000019389	0	0	0.04445022
ENSAMEG00000019390	0.2464361	0.1056754	0.07873511
ENSAMEG00000019391	0	0	0
ENSAMEG00000019392	0	0	0
ENSAMEG00000019393	0.1812374	2.070819	0.8180808
ENSAMEG00000019394	0	0.08766637	0.108901
ENSAMEG00000019395	0.1817768	0.2672637	1.141302
ENSAMEG00000019396	0	0.1682839	0
ENSAMEG00000019397	0	0.4442112	5.818621
ENSAMEG00000019398	0	0	0.1597855
ENSAMEG00000019399	0	0	0
ENSAMEG00000019400	0	0	0
ENSAMEG00000019401	1.890925	2.987093	2.63351
ENSAMEG00000019402	0	0	0.07296725
ENSAMEG00000019403	0	0	0.04083451
ENSAMEG00000019404	0	0	0
ENSAMEG00000019405	0	0	0
ENSAMEG00000019406	0	0.6424641	2.85741
ENSAMEG00000019407	4.418804	5.16036	5.235953
ENSAMEG00000019408	9.710726	5.51333	4.32888
ENSAMEG00000019409	2.520256	5.327001	3.78353
ENSAMEG00000019410	0	0.2117872	0.1587132
ENSAMEG00000019411	0	0.04208116	3.203563
ENSAMEG00000019412	2.302696	2.569207	1.096471
ENSAMEG00000019413	0	0.1018154	0
ENSAMEG00000019414	0	0	0
ENSAMEG00000019415	0	0	0
ENSAMEG00000019416	0	3.94645	2.673559
ENSAMEG00000019417	8.491925	7.445379	8.133312
ENSAMEG00000019418	0	0	0
ENSAMEG00000019419	0	0	0
ENSAMEG00000019420	0	0.5373488	0.08182022
ENSAMEG00000019421	0	2.813075	6.747924
ENSAMEG00000019422	0.5662346	2.637538	1.860605
ENSAMEG00000019423	5.942601	4.806736	5.609468
ENSAMEG00000019424	0	2.217879	2.667022
ENSAMEG00000019425	0	0	0
ENSAMEG00000019426	0.8249421	2.461497	1.608667
ENSAMEG00000019427	5.331465	5.506567	4.889902
ENSAMEG00000019428	0	1.268285	0.04438391
ENSAMEG00000019429	0	0.03749932	2.333126
ENSAMEG00000019430	0.9659453	5.021644	2.949412
ENSAMEG00000019431	0.4158582	1.003876	0.7117662
ENSAMEG00000019432	0	0	0
ENSAMEG00000019433	0	0	0
ENSAMEG00000019434	0	0.0864706	0.7215713
ENSAMEG00000019435	0	0	0
ENSAMEG00000019436	0.845111	2.882768	2.895258
ENSAMEG00000019437	0	0.7385932	0
ENSAMEG00000019438	0	1.466951	1.777624
ENSAMEG00000019439	0	0	0.1488808
ENSAMEG00000019440	3.042504	5.531531	5.129308
ENSAMEG00000019441	0	2.480772	3.870108
ENSAMEG00000019442	1.789516	2.405001	4.393354
ENSAMEG00000019443	0.1303256	0.3033073	2.89917
ENSAMEG00000019444	0	1.279887	0
ENSAMEG00000019445	0	0.1054996	0
ENSAMEG00000019446	0.6739254	3.277536	2.611878
ENSAMEG00000019447	5.289281	5.915045	4.918281
ENSAMEG00000019448	0	0	0
ENSAMEG00000019449	0	0	0
ENSAMEG00000019450	0.228033	4.875072	2.860244
ENSAMEG00000019452	0	1.524876	0.4982621
ENSAMEG00000019453	0	0.105084	0.1620102
ENSAMEG00000019454	0.6843825	1.097301	0.06866503
ENSAMEG00000019455	6.064407	8.498993	9.745313
ENSAMEG00000019456	0.1826974	3.524252	1.34071
ENSAMEG00000019457	0	0	0.123851
ENSAMEG00000019459	0	1.305212	1.278883
ENSAMEG00000019460	1.838193	1.002926	0
ENSAMEG00000019461	0	1.254848	0.7778375
ENSAMEG00000019462	0	0.1467738	3.392054
ENSAMEG00000019463	0	0	0
ENSAMEG00000019464	0	0	2.178852
ENSAMEG00000019465	1.357873	0.4538484	0.9351565
ENSAMEG00000019466	0	0	0
ENSAMEG00000019467	0	2.376157	0
ENSAMEG00000019468	0	0	0
ENSAMEG00000019469	0.2603979	0	1.961564
ENSAMEG00000019470	0	0.09838816	0
ENSAMEG00000019471	0	0.07077564	0.3039853
ENSAMEG00000019472	0	0	0.05292722
ENSAMEG00000019473	6.277072	8.793678	6.096127
ENSAMEG00000019474	0	1.080146	0
ENSAMEG00000019475	0	1.072298	0.2069857
ENSAMEG00000019477	0.3233205	1.340887	1.221401
ENSAMEG00000019478	1.868884	2.513801	1.6551
ENSAMEG00000019479	0	0	1.525553
ENSAMEG00000019480	0	0	8.054496
ENSAMEG00000019481	0	1.335398	0.2498446
ENSAMEG00000019483	0.1322053	1.960197	0.4626293
ENSAMEG00000019484	0.1625078	0.3695134	0.2982477
ENSAMEG00000019485	1.620324	4.921831	2.272292
ENSAMEG00000019486	0.04306532	1.29594	0.9169084
ENSAMEG00000019487	0	0	0.18997
ENSAMEG00000019488	0	0	0
ENSAMEG00000019489	0	0	0
ENSAMEG00000019490	0	0.8783746	0.700129
ENSAMEG00000019491	5.743496	9.346033	10.66165
ENSAMEG00000019492	0	0	0
ENSAMEG00000019493	0	0	0
ENSAMEG00000019494	0	0	0
ENSAMEG00000019495	1.561404	4.584451	3.237643
ENSAMEG00000019496	0	0	0
ENSAMEG00000019497	0.6810921	0.9594208	2.982831
ENSAMEG00000019498	1.237031	2.510486	1.042133
ENSAMEG00000019499	0	0	0
ENSAMEG00000019500	2.615397	2.901931	0.489359
ENSAMEG00000019501	1.313652	3.839708	3.017478
ENSAMEG00000019502	0	0.06701525	0.2312702
ENSAMEG00000019503	0	0	0
ENSAMEG00000019504	0	0	0.03312201
ENSAMEG00000019505	0	0	1.277687
ENSAMEG00000019506	0	0	0
ENSAMEG00000019507	0.7897009	0.8416197	0.2089355
ENSAMEG00000019509	1.932413	3.327387	0.8325968
ENSAMEG00000019510	0.08155247	0.1838917	0.6936319
ENSAMEG00000019511	0	0	0
ENSAMEG00000019512	4.75947	5.270996	0.6638128
ENSAMEG00000019513	3.261589	3.18961	1.705199
ENSAMEG00000019515	0.1028285	0	0.04432249
ENSAMEG00000019516	0	0	0
ENSAMEG00000019517	0.05370665	0	0
ENSAMEG00000019518	0	0	0
ENSAMEG00000019519	0	0	0
ENSAMEG00000019520	0.378051	2.899655	0.5370008
ENSAMEG00000019521	0.6807141	2.546865	6.068546
ENSAMEG00000019523	0	0.6963954	0
ENSAMEG00000019524	0	0.9663094	0
ENSAMEG00000019525	0	0	0.04248633
ENSAMEG00000019526	0	2.125403	1.770229
ENSAMEG00000019527	0	0.08629803	0.0001548794
ENSAMEG00000019528	0	0	0
ENSAMEG00000019529	0	0	0.04777568
ENSAMEG00000019530	0.5625448	0.5343156	0.2175211
ENSAMEG00000019531	0.632082	1.329761	1.163286
ENSAMEG00000019532	0	0.6739571	1.933833
ENSAMEG00000019533	0	0	0
ENSAMEG00000019534	0	0.09197829	0.9217227
ENSAMEG00000019535	0	0	6.32914
ENSAMEG00000019536	0	0	0
ENSAMEG00000019537	0	3.817275	3.14704
ENSAMEG00000019538	0	0	0
ENSAMEG00000019539	0	0	0
ENSAMEG00000019540	2.834547	4.137995	3.862432
ENSAMEG00000019541	0.3300489	1.086009	3.71166
ENSAMEG00000019542	0	2.724635	6.584307
ENSAMEG00000019543	0.4980139	1.90465	0.540557
ENSAMEG00000019544	1.146896	1.529946	0.4226485
ENSAMEG00000019545	1.370862	0	0
ENSAMEG00000019546	6.836682	0.6345106	2.092989
ENSAMEG00000019547	0.3471883	0.734123	0.4530929
ENSAMEG00000019548	0	0	0
ENSAMEG00000019549	6.093476	6.317825	6.029965
ENSAMEG00000019550	4.201422	8.386039	5.844466
ENSAMEG00000019551	0	0	0
ENSAMEG00000019552	10.99304	12.31388	0
ENSAMEG00000019553	0	0.1020746	1.334208
ENSAMEG00000019554	3.651178	0.4971157	0.09197802
ENSAMEG00000019555	0	0	0
ENSAMEG00000019556	0.7086119	0	0
ENSAMEG00000019557	1.214293	3.962188	3.06549
ENSAMEG00000019558	0	0.1871622	0.2218363
ENSAMEG00000019559	0	0	0
ENSAMEG00000019560	1.22119	7.433727	3.495222
ENSAMEG00000019561	0	6.475359	3.370648
ENSAMEG00000019562	0	0.07005197	0
ENSAMEG00000019563	0	0	0
ENSAMEG00000019564	0	0	0
ENSAMEG00000019565	0.09618263	0.9146189	1.898677
ENSAMEG00000019566	0	0	0
ENSAMEG00000019567	2.253799	4.724497	2.9379
ENSAMEG00000019568	4.459169	5.974472	4.658857
ENSAMEG00000019569	2.020712	5.577613	4.226085
ENSAMEG00000019570	0	0.3984511	0.5820299
ENSAMEG00000019571	0	0	0
ENSAMEG00000019572	0	0	0
ENSAMEG00000019573	0.7168715	0.6890075	0.5784692
ENSAMEG00000019574	0	0	8.187708
ENSAMEG00000019575	1.111405	3.927422	1.825126
ENSAMEG00000019576	0	0	0
ENSAMEG00000019577	0	0.4678898	1.787106
ENSAMEG00000019578	0	0	0
ENSAMEG00000019579	0	0	0.1829528
ENSAMEG00000019580	0	0.2616235	0.3829693
ENSAMEG00000019581	0	0.1019581	0.04067294
ENSAMEG00000019582	0	0	0
ENSAMEG00000019584	0	0	0
ENSAMEG00000019585	8.320015	5.341505	0
ENSAMEG00000019586	0.1504856	1.790468	0.4017298
ENSAMEG00000019587	0	0	2.964149
ENSAMEG00000019588	0	0.4250854	2.420652
ENSAMEG00000019590	0.1942989	0.7978265	2.05172
ENSAMEG00000019591	1.477361	3.755347	3.740679
ENSAMEG00000019592	0	0	0
ENSAMEG00000019593	0	0	0
ENSAMEG00000019594	5.42894	3.790762	1.095951
ENSAMEG00000019595	0.4326334	0.5511084	0
ENSAMEG00000019596	0	0.8386323	1.162262
ENSAMEG00000019597	1.258073	2.58138	2.374569
ENSAMEG00000019598	0	0	0
ENSAMEG00000019599	0	0	4.997568
ENSAMEG00000019600	0.0786985	2.117801	0.1666692
ENSAMEG00000019601	1.892251	2.205377	1.777788
ENSAMEG00000019602	0.2864104	0.9512319	3.740042
ENSAMEG00000019603	0.7602925	2.211816	1.524335
ENSAMEG00000019604	0	0	0.6383046
ENSAMEG00000019605	0	0	0.2041608
ENSAMEG00000019606	0.3516475	0.5895018	3.567485
ENSAMEG00000019607	4.84693	5.286327	2.311183
ENSAMEG00000019608	0.4960809	0	0
ENSAMEG00000019609	0	0	0
ENSAMEG00000019610	3.117909	0.7345332	0.868652
ENSAMEG00000019611	4.551393	5.283355	5.742607
ENSAMEG00000019612	2.041849	2.757811	2.272952
ENSAMEG00000019613	0	0	0.09172271
ENSAMEG00000019614	0.2475703	0.9426203	1.839806
ENSAMEG00000019615	0	0.1022065	0
ENSAMEG00000019616	0	0	0.6244294
ENSAMEG00000019617	0.593893	2.983831	3.583074
ENSAMEG00000019618	0	0	0.1104134
ENSAMEG00000019619	0	0	0
ENSAMEG00000019620	0	0.09684435	0
ENSAMEG00000019621	0.1411476	0.4187567	0.1107415
ENSAMEG00000019622	0	0.1732835	0.1159521
ENSAMEG00000019623	0	1.689474	0.2302608
ENSAMEG00000019624	0	0	0
ENSAMEG00000019625	0	0	0.1334356
ENSAMEG00000019626	0	0	5.335708
ENSAMEG00000019627	0.06929521	0.4779094	1.266637
ENSAMEG00000019628	1.469323	1.120929	1.579624
ENSAMEG00000019629	0	0.09241124	0
ENSAMEG00000019630	1.07595	4.238695	3.259687
ENSAMEG00000019631	0	0	0.1453175
ENSAMEG00000019632	0.5050972	2.190507	1.093898
ENSAMEG00000019633	0	0	0
ENSAMEG00000019634	3.337152	7.802639	7.056822
ENSAMEG00000019635	0	0	0.5169854
ENSAMEG00000019636	0.441851	2.688243	1.01136
ENSAMEG00000019637	0	0	0.07684624
ENSAMEG00000019638	1.584977	4.103707	3.069747
ENSAMEG00000019639	0	0.8957548	3.178595
ENSAMEG00000019640	2.178157	3.654012	2.556689
ENSAMEG00000019641	0	0	0.3174905
ENSAMEG00000019642	5.027189	2.067167	1.772827
ENSAMEG00000019643	0	0	0.1652276
ENSAMEG00000019644	0	0	0
ENSAMEG00000019645	0.1316864	1.139993	0.1977157
ENSAMEG00000019646	0	0	0
ENSAMEG00000019647	0	0	0
ENSAMEG00000019648	0.9564381	0.206972	1.171777
ENSAMEG00000019649	0.2717352	1.881622	0.725537
ENSAMEG00000019650	3.148976	3.940918	4.930236
ENSAMEG00000019651	0	0	0
ENSAMEG00000019652	0.3782042	4.371921	1.190059
ENSAMEG00000019653	0	0	0
ENSAMEG00000019654	1.206212	2.34484	2.085496
ENSAMEG00000019655	0	0.4442112	0
ENSAMEG00000019656	0.0186826	0.1807615	1.304236
ENSAMEG00000019657	2.11254	3.553631	3.077069
ENSAMEG00000019658	0	0.1808595	5.004506
ENSAMEG00000019659	0.9771781	2.696581	0.613062
ENSAMEG00000019660	1.51206	6.123188	2.277973
ENSAMEG00000019661	0.4796476	3.583712	3.301667
ENSAMEG00000019662	11.10806	11.60535	10.19164
ENSAMEG00000019663	0	0	0.7575311
ENSAMEG00000019664	0	1.483829	0.2347895
ENSAMEG00000019665	0	0	0
ENSAMEG00000019666	0.9403058	2.137117	1.386662
ENSAMEG00000019667	0	0	1.523602
ENSAMEG00000019668	0.7308556	4.131318	3.239514
ENSAMEG00000019669	0.5921532	2.48544	1.535257
ENSAMEG00000019670	0	0	0.09399522
ENSAMEG00000019671	0	3.055833	0
ENSAMEG00000019672	5.142752	4.755304	0
ENSAMEG00000019673	0.3988363	3.75809	3.692952
ENSAMEG00000019674	0.508313	1.564124	0.3046536
ENSAMEG00000019675	1.302764	2.334505	0.7985964
ENSAMEG00000019676	0	1.144477	8.347161
ENSAMEG00000019677	0	0	0
ENSAMEG00000019678	0	0	0.08024328
ENSAMEG00000019679	0	0	0
ENSAMEG00000019680	0	1.19662	0
